path,label
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521839_7_violet2.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520956_1_2.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521523_1_5.jpeg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520276_9_7.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\22520192_1_6grey.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520550_6_r03.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521511_2_1_3.png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521503_1_2_5.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521511_8_1_3.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23521491_3_7d.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23520667_0_x4.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521462_6_7.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23520790_3_z6617276658844_8abbfd170140f2e28ab9115c727ce319 (2).jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22520858_8_cv77Y1(1)(24).jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520553_8_yokohama arena.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\22521604_3_den5.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521387_1_red_003.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23520553_0_yokohama arena.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\22520069_4_5.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520553_6_osaka jo hall.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520988_1_do3.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\22520192_2_1grey.png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520746_6_9.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521491_1_4d.PNG,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521419_7_blue_1.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521511_7_1_2.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\22521604_0_den2.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\22520192_1_3red.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521582_0_09.png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521085_7_ (5).png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520566_5_img6.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23520172_4_rtyuk (7).jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23520667_7_d3.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520513_9_10.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23520172_3_drftgyhj (6).jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23520422_2_1-red.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\22521583_4_xanh5.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520422_8_1-red.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520956_9_1_b.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521439_8_1x.PNG,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22520717_7_8.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\22521604_5_den1.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\22521154_5_xanh_5.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23520905_0_10.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520667_1_d1.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23520117_4_brown5.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23521452_3_blue00.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\22521154_4_den_6.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\22520019_3_image (5).jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\22520019_6_image (5).jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521607_8_chi5.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520790_6_z6617277437062_4369ce06e00f30ada97406a33be4314d.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521839_8_black1.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23520566_4_img3.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23520988_0_xanh4.png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520967_6_6_do.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23520705_2_(1).JPG,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521491_5_3d.PNG,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520117_9_brown.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\22520069_1_1.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22521154_8_den_4.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520790_5_z6617276837372_882b2dfd755fc929f80009eb5ba1433f.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521839_0_violet6.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521523_6_7.jpeg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\22520369_0_image36.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521787_2_9.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520667_6_x2.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521503_6_1_4.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521365_5_5.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\22520696_5_1X.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521829_6_tim2.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520905_5_2.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\22520696_1_2D.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23520550_3_b05.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23520790_3_z6617276818183_d84f209f95242c326002cbdceaeae9ea.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\22520369_6_image7.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521462_0_0.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521503_8_2_2.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521439_1_1x.PNG,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\22520791_5_B_002.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521462_5_0.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22521604_9_den2.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22520791_7_R_004.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521452_2_blue03.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23520967_3_0_xanh.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23521419_3_black_5.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\22520710_5_ (8).png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22520192_8_6grey.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23521085_3_ (2).png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520422_1_2-red.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22520068_8_3B.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520422_6_3-red.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23520956_0_4_b.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520566_5_img17.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\22520192_2_2blue.png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521462_2_4.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23521787_4_3.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521481_7_d03.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23521229_4_blue_05.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520732_6_ (3).png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23520905_4_1.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22520710_8_ (6).png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22520068_7_2R.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23521592_3_xanh3.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520905_9_10.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22520369_8_image106.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521727_0_tokisakikurumi (4).jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22520696_7_1X.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520520_6_2purple.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521419_0_black_5.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521085_2_ (1).png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\22520109_3_green_5.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\22521154_6_xanh_9.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23521839_4_violet5.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521439_0_8x.png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521829_5_xanh5.png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23520172_7_ertghj (4).jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23521439_9_9x.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521379_1_blue (3).jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521452_0_blue02.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\22520192_3_7grey.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23521523_3_9.jpeg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520276_8_7.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520790_1_z6617276877227_fcd04da247a6fe6256d48f17c968a6d5.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22520192_9_4red.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520172_8_sedrftghj (7).jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520566_9_img28.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521503_5_1_3.png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23521387_3_red_002.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520553_5_marine messe fukuoka.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23521839_9_violet11.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\22520068_6_1R.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22520791_7_B_002.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\22520369_6_image10.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22521604_7_do5.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23520705_4_(6).JPG,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23520732_2_ (1).png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\22521154_0_xanh_6.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\22520192_6_1grey.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520667_5_d5.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521387_2_red_003.png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23520566_0_img20.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\22520369_4_image26.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\22520369_4_image116.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521387_6_blue_005.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23520988_3_xanh4.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\22520858_6_USyh96(1)(6).jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22521604_7_den4.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\22520192_3_1grey.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23521592_9_do4.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521727_1_bobo (9).jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521491_2_10d.png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23521727_3_hh (9).jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521387_2_red_002.png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23521229_4_blue_01.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520967_1_5_xanh.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22520710_9_ (2).png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520967_8_2_do.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520553_6_tokyo dome.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521387_1_red_002.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520566_1_img11.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23520172_3_drftgyhj (7).jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23520117_0_blue5.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\22521583_5_den1.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23521085_4_ (8).png,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\22520858_4_pos166(12)(30).jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\21522592_8_red_1.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\22520192_0_3grey.png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520905_1_6.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521787_0_6.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521503_7_1_2.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22520192_9_7grey.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521229_1_black_05.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520667_6_d1.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521607_2_chi5.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520746_9_9.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23520905_4_2.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\21522592_3_red_1.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520705_5_(5).png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\22520236_6_NguyeAnGay(9).png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520276_8_1.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\21522689_5_IMG_4110.JPG,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\21522592_6_red_3.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22521583_8_xanh3.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22520483_9_blue3.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520172_1_choufghj (5).jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\22520369_4_image28.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520705_8_(2).png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521511_2_2_4.png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23520566_7_img23.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22520483_9_black1.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\21522689_3_IMG_4098.JPG,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22520192_8_7grey.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\22520109_6_green_4.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\22520019_1_image (12).jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\22520483_6_blue2.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\22520069_0_10.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23520705_7_(8).png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23520520_4_2blue.png,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22520019_8_image (11).jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\22520069_2_5.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520422_5_3-blue.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22520483_7_blue2.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22520483_7_black2.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23521727_9_kk (4).jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23521727_9_kk (5).jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22520791_9_B_001.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521829_7_tim5.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520513_8_8.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520790_5_z6617276870295_cfcd3ba666798a247c08e1952daca450.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521481_6_x01.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521481_1_x02.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23520553_0_ariake arena.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521491_7_8d.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22520019_9_image (7).jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521523_8_5.jpeg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23520550_7_r03.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\22521583_2_den1.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521467_8_blue3.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521374_8_CuLu_6.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23521829_9_tim4.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521607_2_muc3.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520276_8_10.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23521515_9_2_4.jpeg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23521787_3_2.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22520710_8_ (4).png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23521511_9_2_1.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520667_6_x1.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23521511_4_1_2.png,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521419_8_blue_2.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23521511_3_1_2.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\22521154_2_den_3.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521607_7_chi5.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23520566_2_img11.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520566_1_img6.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23520705_7_(3).png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521503_8_1_5.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521706_0_9_touring.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520172_9_dfghjk (7).jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23521523_9_9.jpeg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521839_7_black8.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\21522689_3_IMG_4097.JPG,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23520790_2_z6617276769041_dd9250abf04a51d329bff8c894929264.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520422_6_5-red.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521462_5_7.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521829_8_tim1.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23520422_0_4-blue.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520967_9_4_do.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22520068_9_2B.jpg,9
